fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
fcart_4-0-0 ns2:collectionobjects_common titleTranslation,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.titleTranslation,Object Identification Information,Title > Title translation,Title translation,titleGroupList > titleGroup > titleTranslationSubGroupList > titleTranslationSubGroup,titleTranslation,string,n,n,y,"",""
fcart_5-0-3 ns2:collectionobjects_common titleTranslation,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.titleTranslation,Object Identification Information,Title > Title translation,Title translation,titleGroupList > titleGroup > titleTranslationSubGroupList > titleTranslationSubGroup,titleTranslation,string,n,n,y,"",""
fcart_4-0-0 ns2:collectionobjects_common titleTranslationLanguage,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.titleTranslationLanguage,Object Identification Information,Title > Title translation,Title translation language,titleGroupList > titleGroup > titleTranslationSubGroupList > titleTranslationSubGroup,titleTranslationLanguage,string,n,n,y,vocabulary: languages,""
fcart_5-0-3 ns2:collectionobjects_common titleTranslationLanguage,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.titleTranslationLanguage,Object Identification Information,Title > Title translation,Title translation language,titleGroupList > titleGroup > titleTranslationSubGroupList > titleTranslationSubGroup,titleTranslationLanguage,string,n,n,y,vocabulary: languages,""
fcart_4-0-0 ns2:collectionobjects_common objectName,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectName,Object Identification Information,Object name,Object name,objectNameList > objectNameGroup,objectName,string,n,n,y,"",""
fcart_5-0-3 ns2:collectionobjects_common objectName,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectName,Object Identification Information,Object name,Object name,objectNameList > objectNameGroup,objectName,string,n,n,y,"",""
fcart_4-0-0 ns2:collectionobjects_common objectNameCurrency,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameCurrency,Object Identification Information,Object name,Object name currency,objectNameList > objectNameGroup,objectNameCurrency,string,n,n,y,option list: nameCurrencies,"archaic, current"
fcart_5-0-3 ns2:collectionobjects_common objectNameCurrency,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameCurrency,Object Identification Information,Object name,Object name currency,objectNameList > objectNameGroup,objectNameCurrency,string,n,n,y,option list: nameCurrencies,"archaic, current"
fcart_4-0-0 ns2:collectionobjects_common objectNameLevel,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameLevel,Object Identification Information,Object name,Object name level,objectNameList > objectNameGroup,objectNameLevel,string,n,n,y,option list: nameLevels,"collection, component, group, item, multiples, series, set, subgroup, volume"
fcart_5-0-3 ns2:collectionobjects_common objectNameLevel,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameLevel,Object Identification Information,Object name,Object name level,objectNameList > objectNameGroup,objectNameLevel,string,n,n,y,option list: nameLevels,"collection, component, group, item, multiples, series, set, subgroup, volume"
fcart_4-0-0 ns2:collectionobjects_common objectNameSystem,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameSystem,Object Identification Information,Object name,Object name system,objectNameList > objectNameGroup,objectNameSystem,string,n,n,y,option list: nameSystems,"art-and-architecture-thesaurus, nomenclature"
fcart_5-0-3 ns2:collectionobjects_common objectNameSystem,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameSystem,Object Identification Information,Object name,Object name system,objectNameList > objectNameGroup,objectNameSystem,string,n,n,y,option list: nameSystems,"art-and-architecture-thesaurus, nomenclature"
fcart_4-0-0 ns2:collectionobjects_common objectNameType,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameType,Object Identification Information,Object name,Object name type,objectNameList > objectNameGroup,objectNameType,string,n,n,y,option list: nameTypes,"architecture, armsandarmor, builtwork, ceramics, costume, decorativearts, furniture, graphicarts, installation, jewelry, mediaart, mixedmedia, moveablework, mural, musicalinstrument, painting, performance, photograph, portfolio, print, sculpture, sketchbook, textile, tools, video, workonpaper"
fcart_5-0-3 ns2:collectionobjects_common objectNameType,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameType,Object Identification Information,Object name,Object name type,objectNameList > objectNameGroup,objectNameType,string,n,n,y,option list: nameTypes,"architecture, armsandarmor, builtwork, ceramics, costume, decorativearts, furniture, graphicarts, installation, jewelry, mediaart, mixedmedia, moveablework, mural, musicalinstrument, painting, performance, photograph, portfolio, print, sculpture, sketchbook, textile, tools, video, workonpaper"
fcart_4-0-0 ns2:collectionobjects_common objectNameLanguage,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameLanguage,Object Identification Information,Object name,Object name language,objectNameList > objectNameGroup,objectNameLanguage,string,n,n,y,vocabulary: languages,""
fcart_5-0-3 ns2:collectionobjects_common objectNameLanguage,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameLanguage,Object Identification Information,Object name,Object name language,objectNameList > objectNameGroup,objectNameLanguage,string,n,n,y,vocabulary: languages,""
fcart_4-0-0 ns2:collectionobjects_common objectNameNote,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameNote,Object Identification Information,Object name,Object name note,objectNameList > objectNameGroup,objectNameNote,string,n,n,y,"",""
fcart_5-0-3 ns2:collectionobjects_common objectNameNote,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectNameNote,Object Identification Information,Object name,Object name note,objectNameList > objectNameGroup,objectNameNote,string,n,n,y,"",""
fcart_4-0-0 ns2:collectionobjects_common technique,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.technique,Object Production Information,Production technique,Production technique,techniqueGroupList > techniqueGroup,technique,string,n,n,y,"",""
fcart_5-0-3 ns2:collectionobjects_common technique,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.technique,Object Production Information,Production technique,Production technique,techniqueGroupList > techniqueGroup,technique,string,n,n,y,"",""
fcart_4-0-0 ns2:collectionobjects_common techniqueType,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.techniqueType,Object Production Information,Production technique,Production technique type,techniqueGroupList > techniqueGroup,techniqueType,string,n,n,y,"",""
fcart_5-0-3 ns2:collectionobjects_common techniqueType,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.techniqueType,Object Production Information,Production technique,Production technique type,techniqueGroupList > techniqueGroup,techniqueType,string,n,n,y,"",""
fcart_4-0-0 ns2:collectionobjects_common objectProductionPlace,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPlace,Object Production Information,Production place,Production place,objectProductionPlaceGroupList > objectProductionPlaceGroup,objectProductionPlace,string,n,n,y,authority: place/local,""
fcart_5-0-3 ns2:collectionobjects_common objectProductionPlace,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPlace,Object Production Information,Production place,Production place,objectProductionPlaceGroupList > objectProductionPlaceGroup,objectProductionPlace,string,n,n,y,authority: place/local,""
fcart_4-0-0 ns2:collectionobjects_common objectProductionPlaceRole,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPlaceRole,Object Production Information,Production place,Production place role,objectProductionPlaceGroupList > objectProductionPlaceGroup,objectProductionPlaceRole,string,n,n,y,"",""
fcart_5-0-3 ns2:collectionobjects_common objectProductionPlaceRole,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPlaceRole,Object Production Information,Production place,Production place role,objectProductionPlaceGroupList > objectProductionPlaceGroup,objectProductionPlaceRole,string,n,n,y,"",""
fcart_4-0-0 ns2:collectionobjects_common objectProductionReason,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionReason,Object Production Information,"",Production reason,objectProductionReasons,objectProductionReason,string,n,y,n,"",""
fcart_5-0-3 ns2:collectionobjects_common objectProductionReason,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionReason,Object Production Information,"",Production reason,objectProductionReasons,objectProductionReason,string,n,y,n,"",""
fcart_4-0-0 ns2:collectionobjects_common objectProductionPeople,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPeople,Object Production Information,Production people,Production people,objectProductionPeopleGroupList > objectProductionPeopleGroup,objectProductionPeople,string,n,n,y,"",""
fcart_5-0-3 ns2:collectionobjects_common objectProductionPeople,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPeople,Object Production Information,Production people,Production people,objectProductionPeopleGroupList > objectProductionPeopleGroup,objectProductionPeople,string,n,n,y,"",""
fcart_4-0-0 ns2:collectionobjects_common objectProductionPeopleRole,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPeopleRole,Object Production Information,Production people,Production people role,objectProductionPeopleGroupList > objectProductionPeopleGroup,objectProductionPeopleRole,string,n,n,y,"",""
fcart_5-0-3 ns2:collectionobjects_common objectProductionPeopleRole,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPeopleRole,Object Production Information,Production people,Production people role,objectProductionPeopleGroupList > objectProductionPeopleGroup,objectProductionPeopleRole,string,n,n,y,"",""
fcart_4-0-0 ns2:collectionobjects_common objectProductionPerson,fcart_4-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPerson,Object Production Information,Production person,Production person,objectProductionPersonGroupList > objectProductionPersonGroup,objectProductionPerson,string,n,n,y,authority: person/local,""
fcart_5-0-3 ns2:collectionobjects_common objectProductionPerson,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectProductionPerson,Object Production Information,Production person,Production person,objectProductionPersonGroupList > objectProductionPersonGroup,objectProductionPerson,string,n,n,y,authority: person/local,""
