profile,ui_config,display_name,short_identifier,workflow_state,updated,csid,uri,refname,used_by
anthro,anthro_8-0-0,Utilized Software,utilizedsoftware,project,2022-12-02T21:31:50.472Z,5518589b-8b0e-487d-aaa0,/vocabularies/5518589b-8b0e-487d-aaa0,urn:cspace:anthro.collectionspace.org:vocabularies:name(utilizedsoftware)'Utilized Software',not used
anthro,anthro_8-0-0,Variable Media Component Status,vmcomponentstatus,project,2022-12-02T21:31:46.451Z,caf9ca8f-e4c8-4bda-a9f5,/vocabularies/caf9ca8f-e4c8-4bda-a9f5,urn:cspace:anthro.collectionspace.org:vocabularies:name(vmcomponentstatus)'Variable Media Component Status',not used
anthro,anthro_8-0-0,Verbatim Coordinate System,vcoordsys,project,2021-11-18T02:14:01.788Z,661eebe6-ecd4-4a0f-a7f6,/vocabularies/661eebe6-ecd4-4a0f-a7f6,urn:cspace:anthro.collectionspace.org:vocabularies:name(vcoordsys)'Verbatim Coordinate System',COLLECTIONOBJECT: Locality Information > Other coords system
anthro,anthro_8-0-0,Web Browsers,webbrowsers,project,2022-12-02T21:31:51.361Z,ab50e5bc-edcd-400f-b3bc,/vocabularies/ab50e5bc-edcd-400f-b3bc,urn:cspace:anthro.collectionspace.org:vocabularies:name(webbrowsers)'Web Browsers',not used
anthro,anthro_8-0-0,Work Creator Type,workcreatortype,project,2021-11-18T02:21:57.477Z,80b0ce05-5d08-497c-8368,/vocabularies/80b0ce05-5d08-497c-8368,urn:cspace:anthro.collectionspace.org:vocabularies:name(workcreatortype)'Work Creator Type',WORK: Work Information > Creator type
anthro,anthro_8-0-0,Work Publisher Type,workpublishertype,project,2021-11-18T02:21:58.774Z,ec893234-e24d-40fe-a634,/vocabularies/ec893234-e24d-40fe-a634,urn:cspace:anthro.collectionspace.org:vocabularies:name(workpublishertype)'Work Publisher Type',WORK: Work Information > Publisher type
anthro,anthro_8-0-0,Work Term Flags,worktermflag,project,2021-11-18T02:22:15.926Z,183b774b-2d17-495b-91d2,/vocabularies/183b774b-2d17-495b-91d2,urn:cspace:anthro.collectionspace.org:vocabularies:name(worktermflag)'Work Term Flags',WORK: Work Information > Term flag
anthro,anthro_8-0-0,Work Type,worktype,project,2021-11-18T02:21:56.666Z,18f51dc8-cfa8-4eef-9e54,/vocabularies/18f51dc8-cfa8-4eef-9e54,urn:cspace:anthro.collectionspace.org:vocabularies:name(worktype)'Work Type',WORK: Work Information > Work type
herbarium,herbarium_2-0-12,Accession Use Type,accessionusetype,project,2021-11-18T01:49:35.797Z,5c376296-6527-4850-896e,/vocabularies/5c376296-6527-4850-896e,urn:cspace:herbarium.collectionspace.org:vocabularies:name(accessionusetype)'Accession Use Type',not used
herbarium,herbarium_2-0-12,Acoustical Properties,acousticalproperties,project,2021-11-18T01:50:38.278Z,37540dc6-db9c-4bd6-affc,/vocabularies/37540dc6-db9c-4bd6-affc,urn:cspace:herbarium.collectionspace.org:vocabularies:name(acousticalproperties)'Acoustical Properties',not used
herbarium,herbarium_2-0-12,Additional Processes,additionalprocesses,project,2021-11-18T01:50:59.950Z,af55e887-9b08-4c27-8139,/vocabularies/af55e887-9b08-4c27-8139,urn:cspace:herbarium.collectionspace.org:vocabularies:name(additionalprocesses)'Additional Processes',not used
herbarium,herbarium_2-0-12,Additional Properties,additionalproperties,project,2021-11-18T01:50:46.598Z,7629255e-4c7e-4e95-8c9f,/vocabularies/7629255e-4c7e-4e95-8c9f,urn:cspace:herbarium.collectionspace.org:vocabularies:name(additionalproperties)'Additional Properties',not used
herbarium,herbarium_2-0-12,Address Types,addresstype,project,2021-11-18T01:51:00.859Z,ac48c2fb-9d01-420f-ae39,/vocabularies/ac48c2fb-9d01-420f-ae39,urn:cspace:herbarium.collectionspace.org:vocabularies:name(addresstype)'Address Types',PLACE: Place Information > Address type; WORK: Work Information > Address type
herbarium,herbarium_2-0-12,Agent Info Type,agentinfotype,project,2021-11-18T01:50:17.261Z,0ea9fdaa-fcf1-46ea-a26e,/vocabularies/0ea9fdaa-fcf1-46ea-a26e,urn:cspace:herbarium.collectionspace.org:vocabularies:name(agentinfotype)'Agent Info Type',CITATION: Citation Information > Agent role
herbarium,herbarium_2-0-12,Age Qualifier,agequalifier,project,2021-11-18T01:50:10.743Z,40d31223-8010-4703-bfad,/vocabularies/40d31223-8010-4703-bfad,urn:cspace:herbarium.collectionspace.org:vocabularies:name(agequalifier)'Age Qualifier',not used
herbarium,herbarium_2-0-12,Annotation Type,annotationtype,project,2021-11-18T01:51:06.996Z,37dbe7c9-4966-422a-8687,/vocabularies/37dbe7c9-4966-422a-8687,urn:cspace:herbarium.collectionspace.org:vocabularies:name(annotationtype)'Annotation Type',COLLECTIONOBJECT: Object Identification Information > Annotation type
herbarium,herbarium_2-0-12,Apparel sizes,apparelsizes,project,2023-09-15T02:57:43.287Z,381c87df-399d-4b7d-826b,/vocabularies/381c87df-399d-4b7d-826b,urn:cspace:herbarium.collectionspace.org:vocabularies:name(apparelsizes)'Apparel sizes',not used
herbarium,herbarium_2-0-12,Approval Group,deaccessionapprovalgroup,project,2021-11-18T01:51:01.225Z,bc21cab6-f40a-453b-a48e,/vocabularies/bc21cab6-f40a-453b-a48e,urn:cspace:herbarium.collectionspace.org:vocabularies:name(deaccessionapprovalgroup)'Approval Group',INTAKE: Object Entry Information > Approval; LOANIN: Loan In Information > Loan status group; LOANOUT: Loan Out Information > Loan status group
herbarium,herbarium_2-0-12,Approval Status,deaccessionapprovalstatus,project,2021-11-18T01:51:01.528Z,481fd2f5-e33e-476d-a4cc,/vocabularies/481fd2f5-e33e-476d-a4cc,urn:cspace:herbarium.collectionspace.org:vocabularies:name(deaccessionapprovalstatus)'Approval Status',INTAKE: Object Entry Information > Approval status
herbarium,herbarium_2-0-12,Artist Presence,artistpresence,project,2022-12-02T21:27:13.598Z,909ca75a-fce1-4dd8-be3e,/vocabularies/909ca75a-fce1-4dd8-be3e,urn:cspace:herbarium.collectionspace.org:vocabularies:name(artistpresence)'Artist Presence',not used
herbarium,herbarium_2-0-12,Aspect Ratios,aspectratios,project,2022-12-02T21:27:08.932Z,3684ffe0-c29d-4784-97d6,/vocabularies/3684ffe0-c29d-4784-97d6,urn:cspace:herbarium.collectionspace.org:vocabularies:name(aspectratios)'Aspect Ratios',not used
herbarium,herbarium_2-0-12,Aspect Ratio Types,aspectratiotypes,project,2022-12-02T21:27:09.677Z,65a0d9b1-3f45-4d18-b2fc,/vocabularies/65a0d9b1-3f45-4d18-b2fc,urn:cspace:herbarium.collectionspace.org:vocabularies:name(aspectratiotypes)'Aspect Ratio Types',not used
herbarium,herbarium_2-0-12,Assigned Significance,assignedsignificance,project,2022-12-02T21:26:50.389Z,3839ad5d-34ad-45ce-865e,/vocabularies/3839ad5d-34ad-45ce-865e,urn:cspace:herbarium.collectionspace.org:vocabularies:name(assignedsignificance)'Assigned Significance',not used
herbarium,herbarium_2-0-12,Associated Authority Relation Types,assocauthorityrelationtype,project,2024-04-24T21:29:39.443Z,4b03de85-2462-45e4-b42c,/vocabularies/4b03de85-2462-45e4-b42c,urn:cspace:herbarium.collectionspace.org:vocabularies:name(assocauthorityrelationtype)'Associated Authority Relation Types',not used
herbarium,herbarium_2-0-12,Associated Taxon Interactions,assoctaxoninteraction,project,2021-11-18T01:49:36.199Z,4840eac5-0be1-47a9-8f9a,/vocabularies/4840eac5-0be1-47a9-8f9a,urn:cspace:herbarium.collectionspace.org:vocabularies:name(assoctaxoninteraction)'Associated Taxon Interactions',COLLECTIONOBJECT: Object Collection Information > Associated taxon interaction
herbarium,herbarium_2-0-12,Audio Preferences,audiopreferences,project,2022-12-02T21:27:08.524Z,932f0c0a-8c12-4fe8-a14c,/vocabularies/932f0c0a-8c12-4fe8-a14c,urn:cspace:herbarium.collectionspace.org:vocabularies:name(audiopreferences)'Audio Preferences',not used
herbarium,herbarium_2-0-12,Audio Types,audiotypes,project,2022-12-02T21:27:07.260Z,a671525c-12ce-4047-a340,/vocabularies/a671525c-12ce-4047-a340,urn:cspace:herbarium.collectionspace.org:vocabularies:name(audiotypes)'Audio Types',not used
herbarium,herbarium_2-0-12,Audio/Video Attribute Units,avattributeunits,project,2022-12-02T21:27:19.061Z,9ee2cfaf-1d80-47b1-afbc,/vocabularies/9ee2cfaf-1d80-47b1-afbc,urn:cspace:herbarium.collectionspace.org:vocabularies:name(avattributeunits)'Audio/Video Attribute Units',not used
herbarium,herbarium_2-0-12,Audio/Video Technical Attributes,avattributes,project,2022-12-02T21:27:18.271Z,1188eba7-475e-4858-a820,/vocabularies/1188eba7-475e-4858-a820,urn:cspace:herbarium.collectionspace.org:vocabularies:name(avattributes)'Audio/Video Technical Attributes',not used
herbarium,herbarium_2-0-12,Botanical Phases,botanicalphase,project,2021-11-18T01:49:37.714Z,d54b157d-b861-494c-8ce2,/vocabularies/d54b157d-b861-494c-8ce2,urn:cspace:herbarium.collectionspace.org:vocabularies:name(botanicalphase)'Botanical Phases',COLLECTIONOBJECT: Object Description Information > Phase
herbarium,herbarium_2-0-12,castingprocesses,castingprocesses,project,2021-11-18T01:50:50.088Z,6f373f96-918f-432d-8904,/vocabularies/6f373f96-918f-432d-8904,urn:cspace:herbarium.collectionspace.org:vocabularies:name(castingprocesses)'castingprocesses',not used
herbarium,herbarium_2-0-12,Checksum Types,checksumtypes,project,2022-12-02T21:27:22.765Z,317a75e8-ba32-4e8c-a8f1,/vocabularies/317a75e8-ba32-4e8c-a8f1,urn:cspace:herbarium.collectionspace.org:vocabularies:name(checksumtypes)'Checksum Types',MEDIA: Media Handling Information > Checksum type
herbarium,herbarium_2-0-12,Chroma Subsampling,chromasubsampling,project,2022-12-02T21:27:21.653Z,f8b51456-8a9d-4fea-8427,/vocabularies/f8b51456-8a9d-4fea-8427,urn:cspace:herbarium.collectionspace.org:vocabularies:name(chromasubsampling)'Chroma Subsampling',not used
herbarium,herbarium_2-0-12,Chronology Authority Types,chronologytypes,project,2023-09-15T02:57:43.062Z,319242f1-ee75-4901-a08c,/vocabularies/319242f1-ee75-4901-a08c,urn:cspace:herbarium.collectionspace.org:vocabularies:name(chronologytypes)'Chronology Authority Types',not used
herbarium,herbarium_2-0-12,Chronology Historical Status,chronologyhistoricalstatus,project,2023-09-15T02:57:42.841Z,e34f4006-3cd9-4264-981c,/vocabularies/e34f4006-3cd9-4264-981c,urn:cspace:herbarium.collectionspace.org:vocabularies:name(chronologyhistoricalstatus)'Chronology Historical Status',not used
herbarium,herbarium_2-0-12,Chronology Term Flag,chronologytermflag,project,2023-09-15T02:57:42.143Z,dd52493c-abf2-4363-be15,/vocabularies/dd52493c-abf2-4363-be15,urn:cspace:herbarium.collectionspace.org:vocabularies:name(chronologytermflag)'Chronology Term Flag',not used
herbarium,herbarium_2-0-12,Chronology Term Status,chronologytermstatus,project,2023-09-15T02:57:42.484Z,85c357f8-e120-4328-b7a7,/vocabularies/85c357f8-e120-4328-b7a7,urn:cspace:herbarium.collectionspace.org:vocabularies:name(chronologytermstatus)'Chronology Term Status',not used
herbarium,herbarium_2-0-12,Chronology Term Type,chronologytermtype,project,2023-09-15T02:57:41.767Z,cfa3c6ed-1fd7-42eb-b6b1,/vocabularies/cfa3c6ed-1fd7-42eb-b6b1,urn:cspace:herbarium.collectionspace.org:vocabularies:name(chronologytermtype)'Chronology Term Type',not used
herbarium,herbarium_2-0-12,Citation Term Flags,citationtermflag,project,2021-11-18T01:50:25.439Z,b8449346-fca6-404b-a00c,/vocabularies/b8449346-fca6-404b-a00c,urn:cspace:herbarium.collectionspace.org:vocabularies:name(citationtermflag)'Citation Term Flags',CITATION: Citation Information > Term flag
herbarium,herbarium_2-0-12,Citation Term Type,citationtermtype,project,2021-11-18T01:50:14.000Z,4b7053f5-8c6c-486b-b9c4,/vocabularies/4b7053f5-8c6c-486b-b9c4,urn:cspace:herbarium.collectionspace.org:vocabularies:name(citationtermtype)'Citation Term Type',CITATION: Citation Information > Term type
herbarium,herbarium_2-0-12,Collection Method,collectionmethod,project,2021-11-18T01:50:05.356Z,f8bcd4ec-3c1f-4b71-befa,/vocabularies/f8bcd4ec-3c1f-4b71-befa,urn:cspace:herbarium.collectionspace.org:vocabularies:name(collectionmethod)'Collection Method',COLLECTIONOBJECT: Object Collection Information > Field collection method; INTAKE: Object Collection Information > Field collection method
herbarium,herbarium_2-0-12,Color Spaces,colorspaces,project,2022-12-02T21:27:10.076Z,97942383-b097-442f-bd6c,/vocabularies/97942383-b097-442f-bd6c,urn:cspace:herbarium.collectionspace.org:vocabularies:name(colorspaces)'Color Spaces',not used
herbarium,herbarium_2-0-12,Color Types,colortypes,project,2022-12-02T21:27:10.765Z,f0aa382c-8fca-4e94-82d0,/vocabularies/f0aa382c-8fca-4e94-82d0,urn:cspace:herbarium.collectionspace.org:vocabularies:name(colortypes)'Color Types',not used
herbarium,herbarium_2-0-12,Compilers,compilers,project,2022-12-02T21:26:58.701Z,8616b4b0-d9f9-4a85-8f50,/vocabularies/8616b4b0-d9f9-4a85-8f50,urn:cspace:herbarium.collectionspace.org:vocabularies:name(compilers)'Compilers',not used
herbarium,herbarium_2-0-12,Compression Standards,compressionstandards,project,2022-12-02T21:27:05.646Z,9c2c6749-90f1-453a-acc8,/vocabularies/9c2c6749-90f1-453a-acc8,urn:cspace:herbarium.collectionspace.org:vocabularies:name(compressionstandards)'Compression Standards',not used
herbarium,herbarium_2-0-12,Concept Term Flags,concepttermflag,project,2021-11-18T01:50:25.748Z,f6e67310-9a50-4a0a-a698,/vocabularies/f6e67310-9a50-4a0a-a698,urn:cspace:herbarium.collectionspace.org:vocabularies:name(concepttermflag)'Concept Term Flags',CONCEPT: Concept Information > Term flag
herbarium,herbarium_2-0-12,Concept Types,concepttype,project,2021-11-18T01:50:23.318Z,f9f450f1-b0fb-414a-bd9d,/vocabularies/f9f450f1-b0fb-414a-bd9d,urn:cspace:herbarium.collectionspace.org:vocabularies:name(concepttype)'Concept Types',CONCEPT: Concept Information > Concept type
herbarium,herbarium_2-0-12,Condition Check Method,conditioncheckmethod,project,2021-11-18T01:50:07.600Z,5fdd1527-174a-4e60-a5b7,/vocabularies/5fdd1527-174a-4e60-a5b7,urn:cspace:herbarium.collectionspace.org:vocabularies:name(conditioncheckmethod)'Condition Check Method',INTAKE: Condition Check Information > Condition check method
herbarium,herbarium_2-0-12,Condition Check Reason,conditioncheckreason,project,2021-11-18T01:50:08.308Z,e639857b-4b0f-4451-84c2,/vocabularies/e639857b-4b0f-4451-84c2,urn:cspace:herbarium.collectionspace.org:vocabularies:name(conditioncheckreason)'Condition Check Reason',INTAKE: Condition Check Information > Condition check reason
herbarium,herbarium_2-0-12,Condition Fitness,conditionfitness,project,2021-11-18T01:50:06.817Z,abf52bc9-9bbb-480a-ac78,/vocabularies/abf52bc9-9bbb-480a-ac78,urn:cspace:herbarium.collectionspace.org:vocabularies:name(conditionfitness)'Condition Fitness',INTAKE: Location Information > Current location fitness
herbarium,herbarium_2-0-12,Connection Type,connectiontype,project,2022-12-02T21:27:01.782Z,f83eebee-52e7-49b4-9afb,/vocabularies/f83eebee-52e7-49b4-9afb,urn:cspace:herbarium.collectionspace.org:vocabularies:name(connectiontype)'Connection Type',not used
herbarium,herbarium_2-0-12,Conservation Status,conservationstatus,project,2021-11-18T01:50:20.805Z,e29183a5-d516-4709-8a07,/vocabularies/e29183a5-d516-4709-8a07,urn:cspace:herbarium.collectionspace.org:vocabularies:name(conservationstatus)'Conservation Status',not used
herbarium,herbarium_2-0-12,Contact Person Roles,contactrole,project,2021-11-18T01:51:02.704Z,cdb11843-74be-44a4-8750,/vocabularies/cdb11843-74be-44a4-8750,urn:cspace:herbarium.collectionspace.org:vocabularies:name(contactrole)'Contact Person Roles',ORGANIZATION: Organization Information > Contact role
herbarium,herbarium_2-0-12,Contact Person Statuses,contactstatus,project,2021-11-18T01:51:03.220Z,1a52d192-7ba5-4101-9bc6,/vocabularies/1a52d192-7ba5-4101-9bc6,urn:cspace:herbarium.collectionspace.org:vocabularies:name(contactstatus)'Contact Person Statuses',ORGANIZATION: Organization Information > Contact status
herbarium,herbarium_2-0-12,Credential Type,credentialtype,project,2022-12-02T21:26:54.818Z,29c7be89-a848-4ea1-819f,/vocabularies/29c7be89-a848-4ea1-819f,urn:cspace:herbarium.collectionspace.org:vocabularies:name(credentialtype)'Credential Type',not used
