fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
anthro_8_3 person ext.associatedAuthority assocPeopleType,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPeopleType,Associated Authorities,"",Associated people relationship/type,assocPeopleAuthGroupList > assocPeopleAuthGroup,assocPeopleType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
anthro_8_3 person ext.associatedAuthority assocPeopleStructuredDateGroup,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPeopleStructuredDateGroup,Associated Authorities,"",Associated people date,assocPeopleAuthGroupList > assocPeopleAuthGroup,assocPeopleStructuredDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocPeopleCitation,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPeopleCitation,Associated Authorities,"",Associated people citation,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleCitations,assocPeopleCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
anthro_8_3 person ext.associatedAuthority assocPeopleNote,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPeopleNote,Associated Authorities,"",Associated people note,assocPeopleAuthGroupList > assocPeopleAuthGroup,assocPeopleNote,string,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocOrganization,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganization,Associated Authorities,"",Associated organization,assocOrganizationAuthGroupList > assocOrganizationAuthGroup,assocOrganization,string,n,n,y,authority,organization/local; organization/ulan,""
anthro_8_3 person ext.associatedAuthority assocOrganizationType,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganizationType,Associated Authorities,"",Associated organization relationship/type,assocOrganizationAuthGroupList > assocOrganizationAuthGroup,assocOrganizationType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
anthro_8_3 person ext.associatedAuthority assocOrganizationStructuredDateGroup,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganizationStructuredDateGroup,Associated Authorities,"",Associated organization date,assocOrganizationAuthGroupList > assocOrganizationAuthGroup,assocOrganizationStructuredDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocOrganizationCitation,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganizationCitation,Associated Authorities,"",Associated organization citation,assocOrganizationAuthGroupList > assocOrganizationAuthGroup > assocOrganizationCitations,assocOrganizationCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
anthro_8_3 person ext.associatedAuthority assocOrganizationNote,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganizationNote,Associated Authorities,"",Associated organization note,assocOrganizationAuthGroupList > assocOrganizationAuthGroup,assocOrganizationNote,string,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocConcept,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocConcept,Associated Authorities,"",Associated concept,assocConceptAuthGroupList > assocConceptAuthGroup,assocConcept,string,n,n,y,authority,concept/activity; concept/associated; concept/material; concept/nomenclature; concept/occasion; concept/archculture,""
anthro_8_3 person ext.associatedAuthority assocConceptType,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocConceptType,Associated Authorities,"",Associated concept relationship/type,assocConceptAuthGroupList > assocConceptAuthGroup,assocConceptType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
anthro_8_3 person ext.associatedAuthority assocConceptStructuredDateGroup,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocConceptStructuredDateGroup,Associated Authorities,"",Associated concept date,assocConceptAuthGroupList > assocConceptAuthGroup,assocConceptStructuredDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocConceptCitation,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocConceptCitation,Associated Authorities,"",Associated concept citation,assocConceptAuthGroupList > assocConceptAuthGroup > assocConceptCitations,assocConceptCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
anthro_8_3 person ext.associatedAuthority assocConceptNote,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocConceptNote,Associated Authorities,"",Associated concept note,assocConceptAuthGroupList > assocConceptAuthGroup,assocConceptNote,string,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocPlace,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPlace,Associated Authorities,"",Associated place,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlace,string,n,n,y,authority,place/local; place/tgn,""
anthro_8_3 person ext.associatedAuthority assocPlaceType,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceType,Associated Authorities,"",Associated place relationship/type,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlaceType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
anthro_8_3 person ext.associatedAuthority assocPlaceStructuredDateGroup,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceStructuredDateGroup,Associated Authorities,"",Associated place date,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlaceStructuredDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocPlaceCitation,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceCitation,Associated Authorities,"",Associated place citation,assocPlaceAuthGroupList > assocPlaceAuthGroup > assocPlaceCitations,assocPlaceCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
anthro_8_3 person ext.associatedAuthority assocPlaceNote,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceNote,Associated Authorities,"",Associated place note,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlaceNote,string,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocChronology,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocChronology,Associated Authorities,"",Associated event/era,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronology,string,n,n,y,authority,chronology/era; chronology/event; chronology/fieldcollection,""
anthro_8_3 person ext.associatedAuthority assocChronologyType,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyType,Associated Authorities,"",Associated event/era relationship/type,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronologyType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
anthro_8_3 person ext.associatedAuthority assocChronologyStructuredDateGroup,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyStructuredDateGroup,Associated Authorities,"",Associated event/era date,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronologyStructuredDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocChronologyCitation,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyCitation,Associated Authorities,"",Associated event/era citation,assocChronologyAuthGroupList > assocChronologyAuthGroup > assocChronologyCitations,assocChronologyCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
anthro_8_3 person ext.associatedAuthority assocChronologyNote,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyNote,Associated Authorities,"",Associated event/era note,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronologyNote,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common termDisplayName,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termDisplayName,Place Information,"",Term display name,placeTermGroupList > placeTermGroup,termDisplayName,string,y,n,y,"","",""
anthro_8_3 place ns2:places_common termName,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termName,Place Information,"",Term name,placeTermGroupList > placeTermGroup,termName,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common termQualifier,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termQualifier,Place Information,"",Term qualifier,placeTermGroupList > placeTermGroup,termQualifier,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common termStatus,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termStatus,Place Information,"",Term status,placeTermGroupList > placeTermGroup,termStatus,string,n,n,y,option list,placeTermStatuses,"accepted, provisional, rejected, under review"
anthro_8_3 place ns2:places_common termType,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termType,Place Information,"",Term type,placeTermGroupList > placeTermGroup,termType,string,n,n,y,option list,placeTermTypes,"common, descriptive, local, native, non-native, spelling-variant, technical-scientific"
anthro_8_3 place ns2:places_common termFlag,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termFlag,Place Information,"",Term flag,placeTermGroupList > placeTermGroup,termFlag,string,n,n,y,vocabulary,placetermflag,""
anthro_8_3 place ns2:places_common historicalStatus,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.historicalStatus,Place Information,"",Term historical status,placeTermGroupList > placeTermGroup,historicalStatus,string,n,n,y,option list,placeHistoricalStatuses,"both, current, historical"
anthro_8_3 place ns2:places_common termLanguage,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termLanguage,Place Information,"",Term language,placeTermGroupList > placeTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
anthro_8_3 place ns2:places_common termPrefForLang,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termPrefForLang,Place Information,"",Term preferred for lang,placeTermGroupList > placeTermGroup,termPrefForLang,boolean,n,n,y,"","",""
anthro_8_3 place ns2:places_common nameAbbrev,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.nameAbbrev,Place Information,"",Term abbreviation,placeTermGroupList > placeTermGroup,nameAbbrev,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common nameNote,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.nameNote,Place Information,"",Term note,placeTermGroupList > placeTermGroup,nameNote,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common nameDateGroup,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.nameDateGroup,Place Information,"",Term date,placeTermGroupList > placeTermGroup,nameDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 place ns2:places_common termSource,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termSource,Place Information,"",Term source name,placeTermGroupList > placeTermGroup,termSource,string,n,n,y,authority,citation/local; citation/worldcat,""
anthro_8_3 place ns2:places_common termSourceDetail,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termSourceDetail,Place Information,"",Term source detail,placeTermGroupList > placeTermGroup,termSourceDetail,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common termSourceID,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termSourceID,Place Information,"",Term source ID,placeTermGroupList > placeTermGroup,termSourceID,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common termSourceNote,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.termSourceNote,Place Information,"",Term source note,placeTermGroupList > placeTermGroup,termSourceNote,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common placeType,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.placeType,Place Information,"",Place type,"",placeType,string,n,n,n/a,option list,placeTypes,"autonomous-region, borough, city, collection-site, continent, country, country-code, county, dependent-state, deserted-settlement, district-national, general-region, governorate, inhabited-place, island, island-group, localilty, metropolitan-area, municipality, nation, national-division, neighborhood, occupied-territory, prefecture, province, region, state, state-province, territory, township, union-territory, unitary-authority, urban-prefecture, water-body"
anthro_8_3 place ns2:places_common placeSource,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.placeSource,Place Information,"",Place source,"",placeSource,string,n,n,n/a,"","",""
anthro_8_3 place ns2:places_common owner,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.owner,Place Information,"",Owner,placeOwnerGroupList > placeOwnerGroup,owner,string,n,n,y,authority,person/local; organization/local,""
anthro_8_3 place ns2:places_common ownershipDateGroup,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.ownershipDateGroup,Place Information,"",Ownership date,placeOwnerGroupList > placeOwnerGroup,ownershipDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 place ns2:places_common ownershipNote,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.ownershipNote,Place Information,"",Ownership note,placeOwnerGroupList > placeOwnerGroup,ownershipNote,string,n,n,y,"","",""
anthro_8_3 place ns2:places_common placeNote,anthro_8_3,place,ns2:places_common,ns2:places_common,places_common.placeNote,Place Information,"",Place note,"",placeNote,string,n,n,n/a,"","",""
anthro_8_3 place ext.address addressPlace1,anthro_8_3,place,ns2:places_common,ext.address,ext.address.addressPlace1,Place Information,"",Address line 1,addrGroupList > addrGroup,addressPlace1,string,n,n,y,"","",""
anthro_8_3 place ext.address addressPlace2,anthro_8_3,place,ns2:places_common,ext.address,ext.address.addressPlace2,Place Information,"",Address line 2,addrGroupList > addrGroup,addressPlace2,string,n,n,y,"","",""
anthro_8_3 place ext.address addressMunicipality,anthro_8_3,place,ns2:places_common,ext.address,ext.address.addressMunicipality,Place Information,"",Address municipality,addrGroupList > addrGroup,addressMunicipality,string,n,n,y,authority,place/local; place/tgn,""
anthro_8_3 place ext.address addressStateOrProvince,anthro_8_3,place,ns2:places_common,ext.address,ext.address.addressStateOrProvince,Place Information,"",Address state/province,addrGroupList > addrGroup,addressStateOrProvince,string,n,n,y,authority,place/local; place/tgn,""
anthro_8_3 place ext.address addressPostCode,anthro_8_3,place,ns2:places_common,ext.address,ext.address.addressPostCode,Place Information,"",Address postal code,addrGroupList > addrGroup,addressPostCode,string,n,n,y,"","",""
anthro_8_3 place ext.address addressCountry,anthro_8_3,place,ns2:places_common,ext.address,ext.address.addressCountry,Place Information,"",Address country,addrGroupList > addrGroup,addressCountry,string,n,n,y,authority,place/local; place/tgn,""
